"key","imageKey","no","name","abilities","hp","atk","def","spa","spd","spe","evioliteEligible","point","synergyName","syn_physicalAttacker","syn_specialAttacker","syn_physicalSweeper","syn_specialSweeper","syn_physicalWall","syn_specialWall","syn_setup","types","moves"
"p0934","0934","934","キョジオーン","きよめのしお|がんじょう|クリアボディ","100","100","130","45","90","35","false","","","","","","","","","","いわ","だいばくはつ|ギガインパクト|すてみタックル|のしかかり|からげんき|はかいこうせん|とおせんぼう|てだすけ|ねごと|こらえる|まもる|みがわり|じこさいせい|ほのおのパンチ|にほんばれ|あまごい|かみなりパンチ|ストーンエッジ|いわなだれ|がんせきふうじ|うちおとす|しおづけ|ロックブラスト|メテオビーム|パワージェム|げんしのちから|ワイドガード|ステルスロック|ロックカット|すなあらし|じしん|あなをほる|じだんだ|じならし|じわれ|だいちのちから|マッドショット|れいとうパンチ|ゆきなだれ|きあいパンチ|アームハンマー|ばくれつパンチ|ボディプレス|かわらわり|しねんのずつき|じゅうりょく|ねむる|のろい|なげつける|アイアンヘッド|ハードプレス|ヘビーボンバー|ラスターカノン|てっぺき"
"p0936","0936","936","グレンアルマ","もらいび|くだけるよろい","85","60","100","125","80","75","false","","","","","","","","","","ほのお|エスパー","からげんき|はかいこうせん|ウェザーボール|てだすけ|じこあんじ|ねごと|こらえる|まもる|みがわり|かなしばり|ソーラービーム|エナジーボール|フレアドライブ|ニトロチャージ|もえつきる|オーバーヒート|アーマーキャノン|だいもんじ|ねっぷう|かえんほうしゃ|ふんえん|マジカルフレイム|ほのおのうず|おにび|にほんばれ|メテオビーム|ワイドガード|クリアスモッグ|アシッドボム|ねっさのだいち|きあいだま|はどうだん|サイコキネシス|ワイドフォース|サイコショック|アシストパワー|サイコフィールド|サイドチェンジ|トリックルーム|めいそう|トリック|ねむる|リフレクター|ひかりのかべ|シャドーボール|ナイトヘッド|みちづれ|うらみ|あやしいひかり|りゅうのはどう|なげつける|あくのはどう|ちょうはつ|ラスターカノン|てっぺき"
"p0937","0937","937","ソウブレイズ","もらいび|くだけるよろい","75","125","80","60","100","85","false","","","","","","","","","","ほのお|ゴースト","ギガインパクト|からげんき|てだすけ|じこあんじ|ねごと|こらえる|まもる|みがわり|かなしばり|つるぎのまい|ソーラーブレード|フレアドライブ|むねんのつるぎ|ニトロチャージ|もえつきる|オーバーヒート|だいもんじ|ねっぷう|かえんほうしゃ|ふんえん|ほのおのうず|おにび|にほんばれ|シザークロス|どくづき|クリアスモッグ|インファイト|かわらわり|しんくうは|ファストガード|ビルドアップ|サイコカッター|アシストパワー|サイドチェンジ|ねむる|リフレクター|ひかりのかべ|ポルターガイスト|ゴーストダイブ|シャドークロー|かげうち|シャドーボール|たたりめ|ナイトヘッド|みちづれ|うらみ|のろい|あやしいひかり|ドラゴンクロー|じごくづき|つじぎり|なげつける|ちょうはつ|アイアンヘッド|てっぺき"
"p0939","0939","939","ハラバリー","でんきにかえる|せいでんき|しめりけ","109","64","91","103","83","45","false","","","","","","","","","","でんき","ギガインパクト|じたばた|はかいこうせん|ハイパーボイス|ウェザーボール|なまける|ねごと|こらえる|まもる|みがわり|だくりゅう|みずのはどう|ひやみず|みずびたし|あまごい|サンダーダイブ|ワイルドボルト|でんじほう|かみなり|10まんボルト|ほうでん|ボルトチェンジ|パラボラチャージ|エレキネット|チャージビーム|エレキボール|エレキフィールド|かいでんぱ|じゅうでん|でんじは|アシッドボム|どくどく|マッドショット|どろかけ|ねむる|リフレクター|ひかりのかべ|あやしいひかり|ふいうち"
"p0952","0952","952","スコヴィラン","ようりょくそ|ふみん|ムラっけ","65","108","65","108","65","75","false","","","","","","","","","","くさ|ほのお","ギガインパクト|からげんき|ダブルアタック|がむしゃら|いかりのまえば|はかいこうせん|てだすけ|ねごと|いばる|こらえる|こわいかお|まもる|みがわり|タネばくだん|グラススライダー|くさわけ|タネマシンガン|リーフストーム|ソーラービーム|エナジーボール|ギガドレイン|くさむすび|ハバネロエキス|グラスフィールド|なやみのタネ|ねをはる|せいちょう|やどりぎのタネ|フレアドライブ|やけっぱち|ほのおのキバ|オーバーヒート|だいもんじ|かえんほうしゃ|しっとのほのお|ほのおのうず|おにび|にほんばれ|かみなりのキバ|いかりのこな|すなあらし|じだんだ|しねんのずつき|ねむる|かみくだく|うっぷんばらし|どろぼう|かみつく"
"p0952-2","0952-M","952","メガスコヴィラン","とびだすハバネロ","65","138","85","138","85","75","false","","","","","","","","","","くさ|ほのお","ギガインパクト|からげんき|ダブルアタック|がむしゃら|いかりのまえば|はかいこうせん|てだすけ|ねごと|いばる|こらえる|こわいかお|まもる|みがわり|タネばくだん|グラススライダー|くさわけ|タネマシンガン|リーフストーム|ソーラービーム|エナジーボール|ギガドレイン|くさむすび|ハバネロエキス|グラスフィールド|なやみのタネ|ねをはる|せいちょう|やどりぎのタネ|フレアドライブ|やけっぱち|ほのおのキバ|オーバーヒート|だいもんじ|かえんほうしゃ|しっとのほのお|ほのおのうず|おにび|にほんばれ|かみなりのキバ|いかりのこな|すなあらし|じだんだ|しねんのずつき|ねむる|かみくだく|うっぷんばらし|どろぼう|かみつく"
"p0956","0956","956","クエスパトラ","びんじょう|おみとおし|かそく","95","60","60","101","60","105","false","","","","","","","","","","エスパー","ギガインパクト|とっておき|すてみタックル|のしかかり|からげんき|でんこうせっか|はかいこうせん|ハイパーボイス|さわぐ|てだすけ|じこあんじ|バトンタッチ|ねごと|こらえる|まもる|みがわり|タネばくだん|エナジーボール|にほんばれ|あまごい|とんぼがえり|とびつく|ブレイブバード|ドリルくちばし|ついばむ|つばめがえし|はねやすめ|フェザーダンス|すなあらし|どろかけ|けたぐり|しねんのずつき|サイコキネシス|ルミナコリジョン|ワイドフォース|サイコショック|アシストパワー|サイコフィールド|サイドチェンジ|トリックルーム|めいそう|スキルスワップ|トリック|ねむる|リフレクター|ひかりのかべ|こうそくいどう|さいみんじゅつ|シャドーボール|たたりめ|ナイトヘッド|あやしいひかり|イカサマ|どろぼう|ラスターカノン|マジカルシャイン|つぶらなひとみ"
"p0959","0959","959","デカヌチャン","かたやぶり|マイペース|わるいてぐせ","85","75","77","70","105","94","false","","","","","","","","","","フェアリー|はがね","からげんき|ほしがる|ねこだまし|フェイント|がむしゃら|てだすけ|アンコール|ねごと|こらえる|まもる|みがわり|いやなおと|つるぎのまい|ウッドハンマー|でんじは|はいよるいちげき|とびつく|ストーンエッジ|いわなだれ|がんせきふうじ|うちおとす|ステルスロック|じならし|アイスハンマー|かわらわり|スキルスワップ|ねむる|リフレクター|ひかりのかべ|イカサマ|はたきおとす|ぶんまわす|どろぼう|なげつける|さきおくり|うそなき|おだてる|デカハンマー|ハードプレス|ヘビーボンバー|てっていこうせん|ラスターカノン|きんぞくおん|じゃれつく|ドレインキッス|つぶらなひとみ|てんしのキッス"
"p0964","0964","964","イルカマン(ナイーブ)","マイティチェンジ","100","70","72","53","62","100","false","","","","","","","","","","みず","ギガインパクト|のしかかり|からげんき|ダブルアタック|がむしゃら|はかいこうせん|ばくおんぱ|ハイパーボイス|くすぐる|てだすけ|じこあんじ|アンコール|ねごと|こらえる|まもる|みがわり|きあいだめ|くさむすび|ウェーブタックル|アクアテール|アクアブレイク|ダイビング|たきのぼり|ジェットパンチ|クイックターン|アクアジェット|ハイドロポンプ|なみのり|みずのはどう|ひやみず|うずしお|あまごい|とびはねる|アクロバット|れいとうパンチ|ふぶき|れいとうビーム|こごえるかぜ|くろいきり|きあいパンチ|インファイト|ドレインパンチ|きしかいせい|カウンター|きあいだま|はどうだん|ビルドアップ|しねんのずつき|ねむる|こうそくいどう|げきりん|じごくづき|なげつける|ちょうはつ|アイアンヘッド|ハードプレス|ドレインキッス|あまえる"
"p0964-2","0964-F","964","イルカマン(マイティ)","マイティチェンジ","100","160","97","106","87","100","false","","","","","","","","","","みず","ギガインパクト|のしかかり|からげんき|ダブルアタック|がむしゃら|はかいこうせん|ばくおんぱ|ハイパーボイス|くすぐる|てだすけ|じこあんじ|アンコール|ねごと|こらえる|まもる|みがわり|きあいだめ|くさむすび|ウェーブタックル|アクアテール|アクアブレイク|ダイビング|たきのぼり|ジェットパンチ|クイックターン|アクアジェット|ハイドロポンプ|なみのり|みずのはどう|ひやみず|うずしお|あまごい|とびはねる|アクロバット|れいとうパンチ|ふぶき|れいとうビーム|こごえるかぜ|くろいきり|きあいパンチ|インファイト|ドレインパンチ|きしかいせい|カウンター|きあいだま|はどうだん|ビルドアップ|しねんのずつき|ねむる|こうそくいどう|げきりん|じごくづき|なげつける|ちょうはつ|アイアンヘッド|ハードプレス|ドレインキッス|あまえる"
